	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
64271	that came from the assistant 's speaker	that	DET	that	nsubj	voice	The voice	(2, 8)	('voice', 'was')	The voice that came from the assistant 's speaker was flat , a monotone without emotion or intonation , but there was no mistaking the words .
64272	that she realized all the worms were now broadcasting exactly the same message	worms	NOUN	that	mark	pattern	the same pattern	(32, 44)	('cavern', '.')	Liz realized she was hearing multiple voices , but it was n't until she looked up and saw the same pattern of light flowing across all the bundles in the cavern that she realized all the worms were now broadcasting exactly the same message .
64273	that composed his bundle	that	DET	that	nsubj	worms	The worms	(2, 5)	('worms', 'were')	The worms that composed his bundle were now swimming freely in the large transparent tank sitting just beyond the far end of the table .
64274	that assigns word values to flashes of light	that	DET	that	nsubj	program	a program	(20, 27)	('program', ',')	If you think the Consortium 's going to hold up a mining operation just because Tobias here wrote a program that assigns word values to flashes of light
64275	that spilled thousands of additional worms out into the vacuum of space	that	DET	that	nsubj	foam	gray foam	(26, 37)	('foam', '.')	The beam maintained the integrity of the column itself , but as the water rose , it pulled along a torrent of greenish-gray foam that spilled thousands of additional worms out into the vacuum of space .
64276	that now filled the hold	that	DET	that	nsubj	water	the murky water	(19, 23)	('water', '.')	she asked Glimmer as she and Tobias set his tank on the catwalk just above the murky water that now filled the hold .
64277	who began flashing back and forth with Glimmer	who	PRON	who	nsubj	Neon	Neon	(4, 11)	(',', '.')	It was Neon , who began flashing back and forth with Glimmer .
64278	that had circulated between the bundles	that	DET	that	nsubj	worms	Even the individual worms	(5, 10)	('worms', 'were')	Even the individual worms that had circulated between the bundles were dying .
64279	that still moved	that	DET	that	nsubj	Those	Those	(2, 4)	('Those', 'were')	Those that still moved were now floating on the surface , their contorted bodies slowly coiling and uncoiling in the murky water .
64280	that shed	that	DET	that	nsubj	masses	Tire amorphous masses	(3, 4)	('masses', 'left')	Tire amorphous masses that shed left drifting just beneath the surface
64281	that reminded Liz of limbs or fins	that	DET	that	nsubj	nubs	small nubs	(17, 23)	('nubs', '.')	""" During the day , the shapes inside the cocoons began to coalesce , extruding small nubs that reminded Liz of limbs or fins ."
64282	that were too slender to be human legs	that	DET	that	nsubj	appendages	segmented appendages	(10, 17)	('appendages', '.')	The creature stood upright on a pair of segmented appendages that were too slender to be human legs .
64283	that came to mind	that	DET	that	nsubj	thing	the first thing	(6, 9)	('thing', '.')	"I told him the first thing that came to mind . """
64284	that were still under the water in front of them	that	DET	that	nsubj	more	dozen more	(25, 34)	('more', '.')	After a moment , the colors were echoed by the two creatures standing further along the catwalk , as well as by a dozen more that were still under the water in front of them .
64285	who stood just in front of the hatch leading back into the ship	who	PRON	who	nsubj	guards	the guards	(8, 20)	('guards', '.')	Liz glanced past his shoulder at the guards who stood just in front of the hatch leading back into the ship .
64286	who just lost his ship	who	PRON	who	nsubj	one	the one	(6, 10)	('one', ',')	""" You 're the one who just lost his ship , "" Lassiter said ."
64287	which is why they came together in bundles when they needed to access their higher neurological functions	they	PRON	which	nsubj	worms	multiple worms	(25, 41)	(',', '.')	""" There was too much data to fit into the DNA of a single worm , so they spread their memories across multiple worms , which is why they came together in bundles when they needed to access their higher neurological functions ."
64288	that had identical introns	that	DET	that	nsubj	worms	a few worms	(8, 11)	('worms', '.')	That 's why we found a few worms that had identical introns .
64289	that had all the same synaptic connections	that	DET	that	nsubj	neuron	a synthetic neuron	(16, 22)	('neuron', ',')	If one of the superintendent 's neurons died and we replaced it with a synthetic neuron that had all the same synaptic connections , would he still be Superintendent Cantrell ?
64290	who blinked	who	PRON	who	nsubj	Cantrell	Cantrell	(7, 8)	(',', ',')	""" They both looked at Cantrell , who blinked , not sure he liked the direction the conversation was taking ."
64291	who was walking her adorable dog , Charlie	who	PRON	who	nsubj	neighbor	my neighbor	(11, 18)	(',', '.')	It started when I ran into my neighbor Rosy , who was walking her adorable dog , Charlie .
64292	who came	who	PRON	who	nsubj	ones	the ones	(13, 14)	('ones', 'were')	Becca did n't have many customers to deal with , but the ones who came were quickly defeated by her high prices .
64293	who was chatting with a neighbor on the sidewalk	who	PRON	who	nsubj	woman	a woman	(8, 16)	('woman', '.')	""" The girl pointed to a woman who was chatting with a neighbor on the sidewalk ."
64294	that might harbor life	that	DET	that	nsubj	planets	planets	(12, 15)	('planets', '.')	a university science center with a telescope designed to find planets that might harbor life .
64295	who thinks I ' m an idiot	I	PRON	who	nsubj	friend	a best friend	(11, 17)	('Henry', '.')	Also , I 've got a best friend named Henry who thinks I 'm an idiot .
64296	who honestly knows very , very little about the subtleties of interpersonal relationships	who	PRON	who	nsubj	Henry	Henry	(4, 16)	(',', ',')	"But Henry , who honestly knows very , very little about the subtleties of interpersonal relationships , said , "" Sure !"
64297	who 's very smart normally	who	PRON	who	nsubj	guy	a guy	(6, 10)	('guy', ',')	"And then Henry , a guy who 's very smart normally , said , "" You just told me you had nothing to do !"
64298	that was	that	DET	that	nsubj	fece	, narrow fece	(12, 13)	('fece', ',')	She frowned , creating unattractive wrinkles in a pale , narrow fece that was , Marv had to admit , at best debatably attractive to start with .
64299	who become Counters	who	PRON	who	nsubj	boys	boys	(5, 7)	('boys', '.')	But usually it 's boys who become Counters .
64300	who 'd come through his office-	who	PRON	who	nsubj	kids	the rich kids	(6, 11)	('kids', 'all')	AU of the rich kids who 'd come through his office-
64301	who 's not foUowtog the conversation	who	PRON	who	nsubj	room	the room	(6, 11)	('room', '.')	the only one to the room who 's not foUowtog the conversation .
64302	who pop up on the talk shows	who	PRON	who	nsubj	eggheads	those eggheads	(8, 14)	('eggheads', ',')	You 've been listening to those eggheads who pop up on the talk shows , have n't you ?
64303	who talk about how we could all unleash these same amazing powers of memory and expression ,	we	PRON	who	nsubj	ones	The ones	(2, 18)	('ones', 'if')	The ones who talk about how we could all unleash these same amazing powers of memory and expression , if only we could - how do they say it ? -
64304	which means language and reasoning and dealing with other people	which	DET	which	nsubj	way	the long way	(11, 20)	(',', '.')	So we have to get there the long way around , which means language and reasoning and dealing with other people .
64305	with which she awaited his response	she	PRON	which	pobj	look	the hangdog look	(9, 14)	('with', 'So')	but then he noticed the hangdog look with which she awaited his response .
64306	that seduced me six years ago	that	DET	that	nsubj	smile	the quiet , mysterious smile	(25, 30)	('smile', ',')	"Tara FaraUon looked across my dining room table , past low-burning candles and almostempty wine glasses , smiled the quiet , mysterious smile that seduced me six years ago , and said , "" No . """
64307	that was simply	that	DET	that	nsubj	part	the part	(35, 37)	('life', '.')	""" I ca n't teU you , "" she said , sad and frustrated , as it had been at first when she spoke longingly of her lost memories - the part of her life that was simply . . ."
64308	that produced no results	that	DET	that	nsubj	project	a project	(16, 19)	('project', '.')	Free translation : The spooks in D. C. were tired of pouring money into a project that produced no results .
64309	that blew up and sank	that	DET	that	nsubj	boat	a party boat	(23, 27)	('boat', '.')	The Coast Guard found her near the FaraUons , miles from land , stark naked , the only survivor of a party boat that blew up and sank .
64310	who came	who	PRON	who	nsubj	savior	the visiting savior	(5, 6)	('savior', ',')	she was the visiting savior who came , did what was needed , and left .
64311	who can help anybody talk to anyone else about anything	anybody	PRON	who	nsubj	guy	the guy	(6, 15)	('guy', ',')	I 'm the guy who can help anybody talk to anyone else about anything
64312	"which aUows me to "" invent "" or "" discover "" what we learn from Our"	we	PRON	which	nsubj	Labs-	the Livermore Labs-	(15, 30)	('Labs-', '@')	"Some of the "" research "" I do through CaI and the Lawrence Livermore Labs- which aUows me to "" invent "" or "" discover "" what we learn from Our"
64313	that 's my passion	that	DET	that	nsubj	chemistrystuff	molecular chemistrystuff	(6, 9)	('chemistrystuff', '-')	nd manufacturing techniques , molecular chemistrystuff that 's my passion - and kept going and going .
64314	which were not without other explanations	which	DET	which	nsubj	coincidences	improbable coincidences	(9, 14)	(',', '.')	I had was a series of improbable coincidences , which were not without other explanations .
64315	which made sense- until now	which	DET	which	nsubj	blocks	blocks	(10, 14)	(',', '.')	She said Tara had blocks she had to overcome , which made sense- until now .
64316	who she was	she	PRON	who	attr	anyone	anyone	(14, 16)	('anyone', '.')	The problem was how to get her into Black Box without telling anyone who she was .
