	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
163446	who had been by	who	PRON	who	nsubj	hair	her gold hair	(27, 30)	(',', 'turns')	Now the secret was out and Helena was dead , brave willful Helena D'Hay , with her honey-gold hair and wild mocking smile , who had been by turns the spoiled brat , the boyar 's daughter , then the young lady , and the teenage baroness .
163447	who whispered softly to her from behind the veils	who	PRON	who	nsubj	hands	the hands	(13, 21)	(',', ',')	"Her heart lifted , happy to be in the hands of nuns , who whispered softly to her from behind the veils , "" Be strong , daughter ."
163448	that seemed to glide over the polished floors of the great wooden church	that	DET	that	nsubj	pillars	cool protective pillars	(14, 26)	('cloth', '.')	Still , it felt good to walk between cool protective pillars of white cloth that seemed to glide over the polished floors of the great wooden church .
163449	who had harmed no one	who	PRON	who	nsubj	girl	a defenseless teenage girl	(21, 25)	('girl', ',')	They came armed and ready , fearing the Church might find some absurd reason to spare a defenseless teenage girl who had harmed no one , and merely obeyed her doomed mistress .
163450	that filled the carved and polished cathedral	that	DET	that	nsubj	retainers	retainers	(12, 18)	('onlookers', ',')	"Ignoring the crowd of retainers , clerics , nuns , and onlookers that filled the carved and polished cathedral , he asked Natasha , "" Daughter , do you understand the charges against you ? """
163451	that still performed virgin sacrifices	that	DET	that	nsubj	stories	all the scary childhood stories	(14, 18)	('shrines', '.')	Natasha had heard all the scary childhood stories of upcountry Old Rite shrines that still performed virgin sacrifices .
163452	which she shared with a kindly young nun from Nordling named Sister Ida	she	PRON	which	dobj	wheels	wheels	(25, 37)	(',', '.')	Bishop Cyrus saw her off , sending her up the Browa in a bullock-car , a little wooden bedroom on wheels , which she shared with a kindly young nun from Nordling named Sister Ida .
163453	who said her prayers religiously	who	PRON	who	nsubj	twenties	her - twenties	(16, 20)	('twenties', '.')	Sister Ida was a prim pinch-faced nun from Nordling in her mid-twenties who said her prayers religiously .
163454	that had belonged to Helena	that	DET	that	nsubj	slip	a silk slip	(7, 11)	('slip', '.')	Natasha was wearing a silk slip that had belonged to Helena .
163455	who had gone before her	who	PRON	who	nsubj	girls	the girls	(11, 15)	('girls', ',')	""" Taking another swallow , Natasha thought of the girls who had gone before her , each getting drunk before she learned her fate ."
163456	who maneuvered to annul the marriage	who	PRON	who	nsubj	laws	her in - laws	(25, 30)	('laws', '.')	War broke out between D'Brovniks and D'Hays , and Helena became the enemy , demoted in the family and snubbed by her in-laws who maneuvered to annul the marriage .
163457	which was firm and lean and not the least like Helena	which	DET	which	nsubj	body	nun body	(13, 23)	(',', '.')	Natasha 's problem was not salvation , but the nun 's body , which was firm and lean and not the least like Helena .
163458	who got to sleep with the swan	who	PRON	who	nsubj	duckling	the ugly duckling	(24, 30)	('duckling', '.')	Men at morning wash paid scant attention to the nun in her habit and veil , but at night Ida became the ugly duckling who got to sleep with the swan .
163459	that sheltered her people until they were brave enough to come down onto the plains , driving off the Kazaks and Kipchaks , then pushing back the Poles and Baits , claiming the rich black earth as their own	they	PRON	that	nsubj	hills	boreal hills	(24, 62)	('hills', '.')	Looking over the broad brown river , Natasha saw the land of her doom , the ancient homeland of the Markovites , boreal hills that sheltered her people until they were brave enough to come down onto the plains , driving off the Kazaks and Kipchaks , then pushing back the Poles and Baits , claiming the rich black earth as their own .
163460	who give themselves to the shrine	who	PRON	who	nsubj	hereabouts	Girls hereabouts	(2, 7)	('hereabouts', ',')	Girls hereabouts who give themselves to the shrine , do it to help keep children from harm -
163461	she kissed but which did not keep	she	PRON	which	dobj	dolls	their rag dolls	(10, 16)	(',', '.')	Little girls solemnly offered her their rag dolls , which she kissed but did not keep .
163462	who came before her	who	PRON	who	nsubj	girls	the girls	(7, 10)	('girls', ',')	Saying a silent prayer for the girls who came before her , Natasha drank deeply .
163463	that smelled of brimstone	that	SCONJ	that	nsubj	pool	a warm simmering pool	(17, 20)	('pool', '.')	Big rocks sat at odd angles embedded in the dirt floor , surrounding a warm simmering pool that smelled of brimstone .
163464	who had climbed the perch to get her	who	PRON	who	nsubj	man	a man	(12, 19)	('man', '.')	Natasha found herself being plucked from the saddle by a man who had climbed the perch to get her .
163465	to which Eros added a back - and - breast ,	Eros	PROPN	which	pobj	sleeves	wing sleeves	(19, 29)	('to', 'an')	the demi-god wore a silver doublet with angel-wing sleeves over green hose , to which Eros added a back-and-breast , and an armored codpiece , just in case .
163466	that Natasha wanted no part of - still she obeyed , climbing up behind Persephone	she	PRON	that	mark	thousands	thousands	(12, 26)	"(""D'Brovniks"", '.')"	And those few D'Hays were surrounded by thousands of angry D'Brovniks that Natasha wanted no part of - still she obeyed , climbing up behind Persephone .
163467	that came from being at peace with her soul	that	DET	that	nsubj	grace	an easy swaying grace	(28, 36)	('grace', '.')	Everything Persephone did - be it piloting a skyship , or entering a doomed fortress - was done with a smile , and with an easy swaying grace that came from being at peace with her soul .
163468	who @	who	PRON	who	nsubj	nun	an unveiled faced old nun	(21, 22)	('nun', '@')	Nuns met them in an upper gallery , arrayed behind their Mother Superior , an unveiled stern-faced old nun who @
163469	who could kill her with a touch	who	PRON	who	nsubj	goddess	a teenaged demi - goddess	(31, 37)	('goddess', '.')	""" This is our house , and these are our children , "" declared the aged nun , her wrinkled lips pulled taut , defying a teenaged demi-goddess who could kill her with a touch ."
163470	which makes them mine	them	PRON	which	nsubj	death	death	(8, 11)	(',', '.')	"And these children are marked for death , which makes them mine . """
163471	who embraced death and a crone	who	PRON	who	nsubj	girl	a girl	(17, 22)	('girl', 'married')	""" Between them lay the incredible chasm between Old Rite and Mother Church , between a girl who embraced death and a crone married to God . """
163472	who objects too loudly	who	PRON	who	nsubj	nun	any nun	(4, 7)	('nun', '.')	"Along with any nun who objects too loudly . """
163473	who resisted the D'Brovniks	who	PRON	who	nsubj	nun	the last D'Hay nun	(14, 17)	('nun', ';')	"Persephone patted Natasha on the shoulder , "" Here is the last D'Hay nun who resisted the D'Brovniks ; she got the choice of being stoned to death , or given to the Killer of Children ."
163474	that Natasha carried	Natasha	PROPN	that	dobj	baby	an abandoned baby	(23, 25)	('baby', '.')	But Persephone insisted on combing the smoking rubble in the outer ward , coming up with several orphans and an abandoned baby that Natasha carried .
163475	who stubbornly insisted on staying with his dying mother	who	PRON	who	nsubj	boy	a skinny eyed boy	(12, 20)	('boy', '.')	But her mind was on a skinny hollow-eyed boy who stubbornly insisted on staying with his dying mother .
163476	"who asked , "" Where are we going"	we	PRON	who	nsubj	children	talkative children	(30, 37)	(',', '?')	"Back at the Basilica of the Black Virgin , Eros had started a baby-lift , off-loading rice and beans , while taking on talkative children , who asked , "" Where are we going ? """
163477	whom Natasha used to babysit	Natasha	PROPN	whom	dobj	cousin	Helena young cousin	(21, 25)	(',', '.')	Much to her surprise , Natasha recognized two of Helena 's relatives , including Helena 's young cousin Alexi , whom Natasha used to babysit .
163478	who offered himself to me	who	PRON	who	nsubj	boy	any boy	(20, 24)	('boy', '.')	"But I will not lie , and I will listen to what you say , like I would any boy who offered himself to me . """
163479	who is shrill and overbearing	who	PRON	who	nsubj	Constance	Aunt Constance	(10, 14)	(',', ',')	I trust you , much more than Aunt Constance , who is shrill and overbearing , and got us into this terrible mess .
163480	that had taken her and Sister Ida from Brovazamak to the Shrine of the Dark Maiden at Karadyevachka	that	DET	that	nsubj	house	the little traveling house	(16, 33)	('house', '.')	Without opening her eyes , Natasha knew she was back in the little traveling house that had taken her and Sister Ida from Brovazamak to the Shrine of the Dark Maiden at Karadyevachka .
163481	which turned out to be half full	which	DET	which	nsubj	corner	one corner	(23, 29)	(',', '.')	Determined not to fail Persephone the way she failed Helena , Natasha looked about , seeing a water bucket in one corner , which turned out to be half full .
163482	who lowered the water bucket	who	PRON	who	nsubj	boy	the boy	(21, 25)	('boy', 'was')	I keep my eyes open , but it is hard to meet the right sort of man - though the boy who lowered the water bucket was cute .
163483	who seemed perfectly happy seeing men only through a veil	who	PRON	who	nsubj	Ida	Sister Ida	(6, 15)	(',', '.')	"She thought of Sister Ida , who seemed perfectly happy seeing men only through a veil . """
163484	who never opened the trap except to feed them	who	PRON	who	nsubj	D'Brovniks	the D'Brovniks	(16, 24)	(',', '.')	Even naked and in a box , the Killer of Children terrified the D'Brovniks , who never opened the trap except to feed them .
163485	that entered her head	that	DET	that	nsubj	thing	the first frivolous thing	(15, 18)	('thing', '.')	Deciding to give any listening nuns an earful , she said the first frivolous thing that entered her head .
163486	whose name meant wisdom	name	NOUN	whose	poss	Sofia	Lady Sofia	(4, 7)	(',', ',')	Lady Sofia , whose name meant wisdom , would have known .
163487	who nearly killed a man in our bathhouse	who	PRON	who	nsubj	witch	a godless lawless witch	(9, 16)	(',', '.')	""" You are a godless lawless witch , who nearly killed a man in our bathhouse . """
163488	whom she left locked in her apartment	she	PRON	whom	dobj	Ida	Sister Ida	(19, 25)	(',', ',')	Mother Superior turned and departed , leaving Natasha still another nun to deal with , Sister Ida , whom she left locked in her apartment , stripped of her habit and veil , nursing a bottle of peach brandy .
163489	that was heir to two baronies	that	DET	that	nsubj	baby	a baby	(22, 27)	('baby', ',')	Long given up for dead , Helena would be the one to get away , alive and free , carrying a baby that was heir to two baronies , while Natasha and the Killer of Children stayed to face some justifiably angry D'Brovniks .
