	RC	RC_subj	RC_subj_pos	relativizer_word	relativizer_func	RC_modifier_head	RC_modifier_NP	RC_location	RC_context	sentence
113456	that hid the bergs	that	DET	that	nsubj	mists	the mists	(19, 22)	('mists', '.')	They shot up and away from the mined air-and the battle-heading straight for the mists that hid the bergs .
113457	whom he was about to attack	he	PRON	whom	pobj	pirate	a pirate	(15, 20)	('pirate', '.')	One of them interposed himself between Fanning and the silhouetted form of a pirate whom he was about to attack .
113458	in which he considered stabbing the man to get at the pirate	he	PRON	which	pobj	moment	a savage moment	(7, 18)	('in', 'What')	Fanning had a savage moment in which he considered stabbing the man to get at the pirate .
113459	who were threatening his ship , his men , and his mission	who	PRON	who	nsubj	swine	those swine	(18, 29)	('swine', '.')	What he needed above all else was to take the heads off a few of those swine who were threatening his ship , his men , and his mission .
113460	who were fighting a free - fall sword fight	who	PRON	who	nsubj	men	men	(12, 20)	('men', ',')	"He grabbed a rifle and aimed past a pair of men who were fighting a free-fall sword fight , blade in one hand , long curving belaying hook in the other . """
113461	who 'd buzzed around him earlier	who	PRON	who	nsubj	fly	The damned fly	(4, 9)	('fly', 'was')	The damned fly who 'd buzzed around him earlier was back , panting but unscathed .
113462	that filled the narrow passage beneath the centrifuge	that	DET	that	nsubj	beams	the staved beams	(12, 19)	('boards', '.')	He blinked in surprise at the staved-in beams and boards that filled the narrow passage beneath the centrifuge .
113463	who 'd confronted him	who	PRON	who	nsubj	staffer	The staffer	(3, 6)	('staffer', 'earlier')	The staffer who 'd confronted him earlier put a hand on his arm as he made to go through it .
113464	that held the three ships together	that	DET	that	nsubj	ropes	the ropes	(17, 22)	('ropes', '.')	The Clarity was firing rockets at the center of the formation , hoping to cut the ropes that held the three ships together .
113465	that followed	that	DET	that	nsubj	silence	the relative silence	(4, 5)	('silence', ',')	In the relative silence that followed , she could hear someone big approaching through the lamplit dimness-whoever it was , was banging back and forth off the walls in a freefall tantrum .
113466	that lay next to her	that	DET	that	nsubj	bullet	a rifle bullet	(35, 39)	('bullet', '.')	The pain was astonishing-but through Venera 's mind flashed a memory of herself lying on marble tiles , moaning through a ruined mouth and staring at the bloodshrouded shape of a rifle bullet that lay next to her .
113467	who knew our destination	who	PRON	who	nsubj	person	the one other person	(9, 12)	('board', '.')	Because he was the one other person on board who knew our destination .
113468	who stared at her listlessly or with fear	who	PRON	who	nsubj	airmen	only able airmen	(11, 18)	('airmen', '.')	None of the senior officers were visible , only able airmen who stared at her listlessly or with fear .
113469	which was a shambles of overturned chests and jumbled clothing	which	DET	which	nsubj	cabin	the cabin	(9, 18)	(',', '.')	Without comment Dentius shoved her into the cabin , which was a shambles of overturned chests and jumbled clothing .
113470	that had struck her jaw still on its velvet bed inside	that	DET	that	nsubj	bullet	the fated bullet	(16, 26)	('bullet', '.')	Her jewel box lay on the floor , its lid up , the fated bullet that had struck her jaw still on its velvet bed inside .
113471	that will last longer , until the memories of this debacle have faded	memories	NOUN	that	nsubj	One	One	(2, 14)	('One', '.')	One that will last longer , until the memories of this debacle have faded .
113472	who was holding Martor like a sheet	who	PRON	who	nsubj	man	the man	(11, 17)	('man', '.')	""" Maybe you can help , "" said the man who was holding Martor like a sheet ."
113473	that blocked the light	that	DET	that	nsubj	boxes	boxes	(11, 14)	('boxes', '.')	The rack was mounted to the hull and surrounded by boxes that blocked the light .
113474	who grunted in approval	who	PRON	who	nsubj	Fanning	Fanning	(15, 18)	(',', '.')	A few minutes later he gingerly handed two hot lengths of wood to Fanning , who grunted in approval .
113475	that thought	that	DET	that	nsubj	Belay	""" Belay"	(7, 8)	('Belay', ',')	"Unless . . . "" "" Belay that thought , Travis , "" said Fanning ."
113476	that interests me	that	DET	that	nsubj	treasure	the treasure	(11, 13)	('treasure', '.')	It 's what 's said to be kept with the treasure that interests me .
113477	who lived in a nearby nation	who	PRON	who	nsubj	lover	his lover	(12, 17)	(',', 'the')	It was some young noble kid trying to reach his lover , who lived in a nearby nation
113478	that we were there	we	PRON	that	mark	word	the word	(14, 17)	('word', '.')	As best as I can figure , somebody in Warea sent the word that we were there .
113479	that leads down to the Draco Tavern	that	DET	that	nsubj	path	the kilometer path	(18, 24)	('path', '.')	I watched him for a while , making his way on foot along the three-kilometer path that leads down to the Draco Tavern .
113480	that turned out to be a false alarm	that	DET	that	nsubj	asteroid	an incoming asteroid	(11, 18)	('asteroid', '.')	They 'd done this once before , with an incoming asteroid that turned out to be a false alarm .
113481	who had crewed the first ship	who	PRON	who	nsubj	species	the same chirpsithra species	(21, 26)	('species', '.')	We saw aliens eleven feet tau and very slender , plated with dull red armor : the same chirpsithra species who had crewed the first ship .
113482	that they brought out on big float plates	they	PRON	that	dobj	structures	then some structures	(18, 25)	('structures', '.')	They planted some weird alien trees in the soil they 'd made , and then some structures that they brought out on big float plates .
113483	who was seasick	who	PRON	who	nsubj	Mother	Mother	(5, 7)	(',', '.')	I clung to Mother , who was seasick .
113484	who saved him	who	PRON	who	nsubj	sailor	the sailor	(3, 5)	('sailor', '.')	sneered the sailor who saved him .
113485	"which meant "" traveler"	which	DET	which	nsubj	Peregrine	Peregrine	(5, 8)	(',', '.')	"His name was Peregrine , which meant "" traveler . """
113486	who were here when we came	we	PRON	who	nsubj	people	the people	(5, 10)	('people', '.')	The Wampanoags were the people who were here when we came .
113487	that has a corner	that	DET	that	nsubj	one	the one	(6, 9)	('one', '.')	Yeah , it 's the one that has a corner .
113488	that are in his pocket	that	DET	that	nsubj	hat	his hat	(9, 13)	('gloves', '.')	KyIe wants to put on his hat and gloves that are in his pocket .
113489	that link the two	that	DET	that	nsubj	mechanics	the mechanics	(15, 18)	('mechanics', 'make')	Photograph <p> A compound binocular microscope , an illumination system and the mechanics that link the two make up the modern instrument .
113490	who tell the story	who	PRON	who	nsubj	people	people	(8, 11)	('people', 'Mrs')	Narrators 1 , 2 , 3 : people who tell the story
113491	that had brought him here	that	DET	that	nsubj	events	the events	(14, 18)	('events', '.')	More than vaguely , he realized , as he played back the events that had brought him here .
113492	that had taken out his eBrain	that	DET	that	nsubj	crash	the system crash	(10, 15)	('crash', ',')	He could remember every detail of the system crash that had taken out his eBrain , but he could n't recall why he 'd been on the Sunset Highway in the first place .
113493	that looked like they 'd never pass the sanitary code of a hospital in even the poorest corner of the planet	they	PRON	that	nsubj	men	two young men	(27, 47)	('shirts', '.')	Instead , there were banks and banks of electronic equipment , a rat 's nest of cables , and two young men in stained T-shirts that looked like they 'd never pass the sanitary code of a hospital in even the poorest corner of the planet .
113494	that seemed to have lived an even more difficult life than the shirt	that	DET	that	nsubj	beard	a patchy beard	(13, 25)	('beard', '.')	The man himself was thin and wispy looking , with a patchy beard that seemed to have lived an even more difficult life than the shirt .
113495	who knew the perfect lyric for any occasion	who	PRON	who	nsubj	one	the one	(8, 15)	('one', '.')	At parties , he was always the one who knew the perfect lyric for any occasion .
113496	who sat next to the stonecutter	who	PRON	who	nsubj	circle	the circle	(33, 38)	('priests', '.')	##1011911 The high priest facing the giant stone disk made a hasty obeisance as a jaguar screamed in the distance , then turned back to the circle of sub-priests who sat next to the stonecutter .
113497	that is ends	that	DET	that	nsubj	all	then all	(10, 12)	('all', '.')	""" Which is repeated thirteen times , and then all that is ends ."
113498	that towered over the Guatemalan jungle	that	SCONJ	that	nsubj	pyramid	the giant pyramid	(14, 19)	('pyramid', '.')	> The other men muttered and sidled toward the edge of the giant pyramid that towered over the Guatemalan jungle .
113499	which was nearly empty at this time of day	which	DET	which	nsubj	curve	the steep curve	(20, 28)	(',', '.')	The streetboards gave like springs under Hayden 's feet as he ran up the steep curve of the avenue , which was nearly empty at this time of day .
113500	who slept here	who	PRON	who	nsubj	workers	the workers	(11, 13)	('workers', 'flooded')	Gavin Town came to life at sunshut , when the workers who slept here flooded back from all six directions , laughing and gossiping .
113501	that came through the bedroom wall and lulled Hayden to sleep at night	that	DET	that	nsubj	murmurs	the murmurs	(15, 27)	('murmurs', '.')	Mother would be quieter , but her pride and love came through in the murmurs that came through the bedroom wall and lulled Hayden to sleep at night .
113502	that made up much of the interior of the planet - sized balloon of air , called Virga , where Hayden lived	Hayden	PROPN	that	nsubj	volumes	the volumes	(6, 27)	('Winter', '.')	There began the volumes of Winter that made up much of the interior of the planet-sized balloon of air , called Virga , where Hayden lived .
113503	who 'd visited the inn on occasion	who	PRON	who	nsubj	someone	someone	(8, 14)	('someone', '.')	He vaguely recognized the man as someone who 'd visited the inn on occasion .
113504	that held the engine to the hoist	that	DET	that	nsubj	pins	the pins	(12, 18)	('pins', '.')	Glaring at him , Hayden made another attempt to pull the pins that held the engine to the hoist .
